 0.390000000  0.030062389 -0.122017724  0.186969445
 0.395000000  0.030842421 -0.125243847  0.191707553
 0.400000000  0.031621363 -0.128470237  0.196430236
 0.405000000  0.032398461 -0.131693991  0.201132525
 0.410000000  0.033172952 -0.134912181  0.205809409
 0.415000000  0.033944071 -0.138121855  0.210455845
 0.420000000  0.034711045 -0.141320042  0.215066762
 0.425000000  0.035473098 -0.144503755  0.219637067
 0.430000000  0.036229453 -0.147669992  0.224161652
 0.435000000  0.036979328 -0.150815745  0.228635399
 0.440000000  0.037721941 -0.153937997  0.233053187
 0.445000000  0.038456510 -0.157033732  0.237409897
 0.450000000  0.039182254 -0.160099932  0.241700420
 0.455000000  0.039898392 -0.163133589  0.245919659
 0.460000000  0.040604148 -0.166131700  0.250062543
 0.465000000  0.041298747 -0.169091274  0.254124025
 0.470000000  0.041981420 -0.172009340  0.258099092
 0.475000000  0.042651403 -0.174882942  0.261982770
 0.480000000  0.043307939 -0.177709149  0.265770133
 0.485000000  0.043950275 -0.180485058  0.269456305
 0.490000000  0.044577671 -0.183207795  0.273036469
 0.495000000  0.045189391 -0.185874518  0.276505868
 0.500000000  0.045784713 -0.188482424  0.279859820
 0.505000000  0.046362923 -0.191028752  0.283093715
 0.510000000  0.046923320 -0.193510781  0.286203025
 0.515000000  0.047465216 -0.195925840  0.289183310
 0.520000000  0.047987933 -0.198271309  0.292030219
 0.525000000  0.048490812 -0.200544621  0.294739503
 0.530000000  0.048973206 -0.202743264  0.297307015
 0.535000000  0.049434484 -0.204864788  0.299728715
 0.540000000  0.049874031 -0.206906807  0.302000679
 0.545000000  0.050291252 -0.208867000  0.304119101
 0.550000000  0.050685567 -0.210743114  0.306080298
 0.555000000  0.051056417 -0.212532968  0.307880716
 0.560000000  0.051403262 -0.214234458  0.309516936
 0.565000000  0.051725580 -0.215845554  0.310985673
 0.570000000  0.052022874 -0.217364308  0.312283787
 0.575000000  0.052294664 -0.218788853  0.313408284
 0.580000000  0.052540496 -0.220117406  0.314356319
 0.585000000  0.052759936 -0.221348274  0.315125202
 0.590000000  0.052952574 -0.222479849  0.315712401
 0.595000000  0.053118026 -0.223510616  0.316115544
 0.600000000  0.053255928 -0.224439155  0.316332424
 0.605000000  0.053365944 -0.225264138  0.316361005
 0.610000000  0.053447763 -0.225984336  0.316199418
 0.615000000  0.053501099 -0.226598617  0.315845968
 0.620000000  0.053525691 -0.227105950  0.315299138
 0.625000000  0.053521307 -0.227505404  0.314557589
 0.630000000  0.053487740 -0.227796153  0.313620162
 0.635000000  0.053424810 -0.227977473  0.312485881
 0.640000000  0.053332365 -0.228048746  0.311153954
 0.645000000  0.053210280 -0.228009459  0.309623777
 0.650000000  0.053058459 -0.227859208  0.307894930
 0.655000000  0.052876832 -0.227597693  0.305967185
 0.660000000  0.052665360 -0.227224725  0.303840501
 0.665000000  0.052424029 -0.226740223  0.301515028
 0.670000000  0.052152855 -0.226144213  0.298991106
 0.675000000  0.051851883 -0.225436831  0.296269267
 0.680000000  0.051521186 -0.224618324  0.293350234
 0.685000000  0.051160863 -0.223689046  0.290234919
 0.690000000  0.050771045 -0.222649459  0.286924425
 0.695000000  0.050351890 -0.221500135  0.283420045
 0.700000000  0.049903582 -0.220241755  0.279723261
 0.705000000  0.049426335 -0.218875105  0.275835744
 0.710000000  0.048920392 -0.217401080  0.271759348
 0.715000000  0.048386020 -0.215820680  0.267496116
 0.720000000  0.047823517 -0.214135010  0.263048271
 0.725000000  0.047233205 -0.212345279  0.258418221
 0.730000000  0.046615435 -0.210452800  0.253608550
 0.735000000  0.045970583 -0.208458986  0.248622021
 0.740000000  0.045299052 -0.206365350  0.243461572
 0.745000000  0.044601271 -0.204173505  0.238130310
 0.750000000  0.043877691 -0.201885159  0.232631515
 0.755000000  0.043128793 -0.199502117  0.226968628
 0.760000000  0.042355077 -0.197026277  0.221145256
 0.765000000  0.041557071 -0.194459625  0.215165163
 0.770000000  0.040735324 -0.191804242  0.209032270
 0.775000000  0.039890406 -0.189062290  0.202750647
 0.780000000  0.039022914 -0.186236018  0.196324514
 0.785000000  0.038133461 -0.183327760  0.189758232
 0.790000000  0.037222684 -0.180339924  0.183056301
 0.795000000  0.036291240 -0.177275000  0.176223357
 0.800000000  0.035339803 -0.174135551  0.169264162
 0.805000000  0.034369068 -0.170924209  0.162183606
 0.810000000  0.033379747 -0.167643679  0.154986698
 0.815000000  0.032372570 -0.164296729  0.147678560
 0.820000000  0.031348281 -0.160886190  0.140264425
 0.825000000  0.030307643 -0.157414955  0.132749628
 0.830000000  0.029251431 -0.153885970  0.125139605
 0.835000000  0.028180436 -0.150302238  0.117439883
 0.840000000  0.027095460 -0.146666810  0.109656076
 0.845000000  0.025997318 -0.142982784  0.101793880
 0.850000000  0.024886837 -0.139253301  0.093859066
 0.855000000  0.023764854 -0.135481542  0.085857475
 0.860000000  0.022632216 -0.131670725  0.077795009
 0.865000000  0.021489777 -0.127824102  0.069677630
 0.870000000  0.020338400 -0.123944951  0.061511350
 0.875000000  0.019178956 -0.120036578  0.053302224
 0.880000000  0.018012318 -0.116102311  0.045056347
 0.885000000  0.016839368 -0.112145495  0.036779846
 0.890000000  0.015660990 -0.108169492  0.028478873
 0.895000000  0.014478070 -0.104177672  0.020159598
 0.900000000  0.013291499 -0.100173415  0.011828205
 0.905000000  0.012102164 -0.096160102  0.003490884
 0.910000000  0.010910958 -0.092141117 -0.004846174
 0.915000000  0.009718770 -0.088119838 -0.013176789
 0.920000000  0.008526485 -0.084099635 -0.021494789
 0.925000000  0.007334991 -0.080083869 -0.029794024
 0.930000000  0.006145166 -0.076075883 -0.038068372
 0.935000000  0.004957887 -0.072079004 -0.046311739
 0.940000000  0.003774026 -0.068096535 -0.054518075
 0.945000000  0.002594444 -0.064131755 -0.062681369
 0.950000000  0.001420000 -0.060187912 -0.070795667
 0.955000000  0.000251540 -0.056268221 -0.078855069
 0.960000000 -0.000910096 -0.052375860 -0.086853740
 0.965000000 -0.002064081 -0.048513970 -0.094785914
 0.970000000 -0.003209597 -0.044685645 -0.102645900
 0.975000000 -0.004345839 -0.040893935 -0.110428089
 0.980000000 -0.005472015 -0.037141838 -0.118126959
 0.985000000 -0.006587346 -0.033432299 -0.125737081
 0.990000000 -0.007691068 -0.029768209 -0.133253125
 0.995000000 -0.008782433 -0.026152396 -0.140669862
 1.000000000 -0.009860707 -0.022587627 -0.147982174
 1.005000000 -0.010925175 -0.019076604 -0.155185057
 1.010000000 -0.011975139 -0.015621961 -0.162273627
 1.015000000 -0.013009918 -0.012226258 -0.169243122
 1.020000000 -0.014028852 -0.008891985 -0.176088910
 1.025000000 -0.015031301 -0.005621552 -0.182806492
 1.030000000 -0.016016642 -0.002417292 -0.189391507
 1.035000000 -0.016984277  0.000718544 -0.195839735
 1.040000000 -0.017933627  0.003783789 -0.202147105
 1.045000000 -0.018864137  0.006776361 -0.208309693
 1.050000000 -0.019775273  0.009694267 -0.214323729
 1.055000000 -0.020666525  0.012535605 -0.220185603
 1.060000000 -0.021537408  0.015298563 -0.225891862
 1.065000000 -0.022387459  0.017981425 -0.231439220
 1.070000000 -0.023216241  0.020582570 -0.236824556
 1.075000000 -0.024023342  0.023100472 -0.242044919
 1.080000000 -0.024808376  0.025533706 -0.247097531
 1.085000000 -0.025570981  0.027880946 -0.251979788
 1.090000000 -0.026310822  0.030140968 -0.256689263
 1.095000000 -0.027027592  0.032312649 -0.261223708
 1.100000000 -0.027721008  0.034394970 -0.265581054
 1.105000000 -0.028390817  0.036387016 -0.269759415
 1.110000000 -0.029036789  0.038287976 -0.273757091
 1.115000000 -0.029658724  0.040097145 -0.277572561
 1.120000000 -0.030256451  0.041813924 -0.281204496
 1.125000000 -0.030829822  0.043437819 -0.284651747
 1.130000000 -0.031378719  0.044968445 -0.287913355
 1.135000000 -0.031903053  0.046405522 -0.290988548
 1.140000000 -0.032402759  0.047748874 -0.293876739
 1.145000000 -0.032877803  0.048998436 -0.296577530
 1.150000000 -0.033328176  0.050154245 -0.299090707
 1.155000000 -0.033753897  0.051216447 -0.301416243
 1.160000000 -0.034155013  0.052185290 -0.303554295
 1.165000000 -0.034531597  0.053061128 -0.305505205
 1.170000000 -0.034883750  0.053844419 -0.307269497
 1.175000000 -0.035211597  0.054535722 -0.308847875
 1.180000000 -0.035515293  0.055135700 -0.310241224
 1.185000000 -0.035795017  0.055645115 -0.311450605
 1.190000000 -0.036050973  0.056064827 -0.312477256
 1.195000000 -0.036283391  0.056395798 -0.313322587
 1.200000000 -0.036492528  0.056639082 -0.313988179
 1.205000000 -0.036678662  0.056795830 -0.314475780
 1.210000000 -0.036842098  0.056867286 -0.314787305
 1.215000000 -0.036983163  0.056854784 -0.314924828
 1.220000000 -0.037102207  0.056759748 -0.314890586
 1.225000000 -0.037199605  0.056583690 -0.314686967
 1.230000000 -0.037275752  0.056328206 -0.314316513
 1.235000000 -0.037331064  0.055994975 -0.313781913
 1.240000000 -0.037365979  0.055585756 -0.313086002
 1.245000000 -0.037380956  0.055102387 -0.312231752
 1.250000000 -0.037376472  0.054546782 -0.311222272
 1.255000000 -0.037353024  0.053920925 -0.310060803
 1.260000000 -0.037311126  0.053226874 -0.308750711
 1.265000000 -0.037251312  0.052466751 -0.307295485
 1.270000000 -0.037174130  0.051642746 -0.305698731
 1.275000000 -0.037080146  0.050757107 -0.303964168
 1.280000000 -0.036969940  0.049812143 -0.302095620
 1.285000000 -0.036844107  0.048810217 -0.300097015
 1.290000000 -0.036703257  0.047753747 -0.297972377
 1.295000000 -0.036548011  0.046645198 -0.295725821
 1.300000000 -0.036379002  0.045487082 -0.293361547
 1.305000000 -0.036196876  0.044281952 -0.290883838
 1.310000000 -0.036002288  0.043032404 -0.288297048
 1.315000000 -0.035795902  0.041741065 -0.285605602
 1.320000000 -0.035578392  0.040410600 -0.282813987
 1.325000000 -0.035350440  0.039043699 -0.279926748
 1.330000000 -0.035112732  0.037643080 -0.276948480
 1.335000000 -0.034865963  0.036211482 -0.273883826
 1.340000000 -0.034610831  0.034751663 -0.270737464
 1.345000000 -0.034348040  0.033266396 -0.267514109
 1.350000000 -0.034078294  0.031758467 -0.264218501
 1.355000000 -0.033802304  0.030230667 -0.260855403
 1.360000000 -0.033520777  0.028685795 -0.257429591
 1.365000000 -0.033234425  0.027126648 -0.253945852
 1.370000000 -0.032943957  0.025556021 -0.250408974
 1.375000000 -0.032650080  0.023976704 -0.246823744
 1.380000000 -0.032353502  0.022391476 -0.243194938
 1.385000000 -0.032054924  0.020803103 -0.239527318
 1.390000000 -0.031755045  0.019214335 -0.235825625
 1.395000000 -0.031454559  0.017627901 -0.232094572
 1.400000000 -0.031154154  0.016046506 -0.228338841
 1.405000000 -0.030854509  0.014472829 -0.224563074
 1.410000000 -0.030556299  0.012909518 -0.220771868
 1.415000000 -0.030260188  0.011359187 -0.216969772
 1.420000000 -0.029966832  0.009824414 -0.213161278
 1.425000000 -0.029676875  0.008307735 -0.209350817
 1.430000000 -0.029390953  0.006811645 -0.205542754
 1.435000000 -0.029109687  0.005338591 -0.201741382
 1.440000000 -0.028833689  0.003890971 -0.197950917
 1.445000000 -0.028563554  0.002471130 -0.194175493
 1.450000000 -0.028299865  0.001081359 -0.190419157
 1.455000000 -0.028043190 -0.000276111 -0.186685864
 1.460000000 -0.027794082 -0.001599108 -0.182979473
 1.465000000 -0.027553076 -0.002885525 -0.179303740
 1.470000000 -0.027320693 -0.004133320 -0.175662319
 1.475000000 -0.027097434 -0.005340521 -0.172058751
 1.480000000 -0.026883782 -0.006505226 -0.168496464
 1.485000000 -0.026680203 -0.007625606 -0.164978768
 1.490000000 -0.026487144 -0.008699909 -0.161508853
 1.495000000 -0.026305029 -0.009726458 -0.158089780
 1.500000000 -0.026134265 -0.010703659 -0.154724486
 1.505000000 -0.025975236 -0.011629996 -0.151415771
 1.510000000 -0.025828307 -0.012504040 -0.148166304
 1.515000000 -0.025693819 -0.013324445 -0.144978612
 1.520000000 -0.025572092 -0.014089950 -0.141855086
 1.525000000 -0.025463423 -0.014799386 -0.138797968
 1.530000000 -0.025368088 -0.015451669 -0.135809359
 1.535000000 -0.025286337 -0.016045810 -0.132891210
 1.540000000 -0.025218398 -0.016580908 -0.130045322
 1.545000000 -0.025164476 -0.017056157 -0.127273344
 1.550000000 -0.025124751 -0.017470844 -0.124576773
 1.555000000 -0.025099378 -0.017824349 -0.121956952
 1.560000000 -0.025088490 -0.018116151 -0.119415067
 1.565000000 -0.025092195 -0.018345819 -0.116952147
 1.570000000 -0.025110575 -0.018513023 -0.114569066
 1.575000000 -0.025143688 -0.018617525 -0.112266537
 1.580000000 -0.025191569 -0.018659186 -0.110045119
 1.585000000 -0.025254226 -0.018637964 -0.107905208
 1.590000000 -0.025331643 -0.018553909 -0.105847046
 1.595000000 -0.025423782 -0.018407172 -0.103870714
 1.600000000 -0.025530576 -0.018197997 -0.101976139
 1.605000000 -0.025651938 -0.017926722 -0.100163089
 1.610000000 -0.025787754 -0.017593783 -0.098431177
 1.615000000 -0.025937887 -0.017199708 -0.096779863
 1.620000000 -0.026102176 -0.016745116 -0.095208451
 1.625000000 -0.026280436 -0.016230722 -0.093716097
 1.630000000 -0.026472461 -0.015657329 -0.092301805
 1.635000000 -0.026678020 -0.015025830 -0.090964431
 1.640000000 -0.026896858 -0.014337209 -0.089702688
 1.645000000 -0.027128702 -0.013592533 -0.088515143
 1.650000000 -0.027373253 -0.012792959 -0.087400224
 1.655000000 -0.027630192 -0.011939723 -0.086356219
 1.660000000 -0.027899181 -0.011034148 -0.085381284
 1.665000000 -0.028179858 -0.010077633 -0.084473440
 1.670000000 -0.028471843 -0.009071657 -0.083630580
 1.675000000 -0.028774736 -0.008017777 -0.082850475
 1.680000000 -0.029088120 -0.006917620 -0.082130768
 1.685000000 -0.029411556 -0.005772889 -0.081468990
 1.690000000 -0.029744591 -0.004585354 -0.080862555
 1.695000000 -0.030086751 -0.003356852 -0.080308767
 1.700000000 -0.030437550 -0.002089285 -0.079804825
 1.705000000 -0.030796482 -0.000784617 -0.079347826
 1.710000000 -0.031163029  0.000555129 -0.078934772
 1.715000000 -0.031536657  0.001927873 -0.078562569
 1.720000000 -0.031916818  0.003331483 -0.078228039
 1.725000000 -0.032302953  0.004763775 -0.077927920
 1.730000000 -0.032694490  0.006222517 -0.077658871
 1.735000000 -0.033090844  0.007705434 -0.077417481
 1.740000000 -0.033491421  0.009210208 -0.077200269
 1.745000000 -0.033895617  0.010734483 -0.077003693
 1.750000000 -0.034302820  0.012275868 -0.076824154
 1.755000000 -0.034712409  0.013831939 -0.076658002
 1.760000000 -0.035123754  0.015400246 -0.076501540
 1.765000000 -0.035536221  0.016978310 -0.076351031
 1.770000000 -0.035949171  0.018563632 -0.076202704
 1.775000000 -0.036361957  0.020153695 -0.076052759
 1.780000000 -0.036773932  0.021745966 -0.075897371
 1.785000000 -0.037184444  0.023337899 -0.075732699
 1.790000000 -0.037592838  0.024926942 -0.075554890
 1.795000000 -0.037998461  0.026510537 -0.075360084
 1.800000000 -0.038400657  0.028086124 -0.075144422
 1.805000000 -0.038798772  0.029651147 -0.074904049
 1.810000000 -0.039192153  0.031203053 -0.074635124
 1.815000000 -0.039580149  0.032739300 -0.074333821
 1.820000000 -0.039962114  0.034257358 -0.073996338
 1.825000000 -0.040337404  0.035754713 -0.073618902
 1.830000000 -0.040705383  0.037228870 -0.073197773
 1.835000000 -0.041065417  0.038677358 -0.072729254
 1.840000000 -0.041416883  0.040097730 -0.072209691
 1.845000000 -0.041759163  0.041487571 -0.071635483
 1.850000000 -0.042091649  0.042844497 -0.071003087
 1.855000000 -0.042413740  0.044166161 -0.070309020
 1.860000000 -0.042724849  0.045450256 -0.069549870
 1.865000000 -0.043024397  0.046694516 -0.068722295
 1.870000000 -0.043311818  0.047896721 -0.067823035
 1.875000000 -0.043586559  0.049054702 -0.066848910
 1.880000000 -0.043848079  0.050166338 -0.065796832
 1.885000000 -0.044095853  0.051229567 -0.064663803
 1.890000000 -0.044329370  0.052242380 -0.063446928
 1.895000000 -0.044548134  0.053202834 -0.062143411
 1.900000000 -0.044751667  0.054109044 -0.060750565
 1.905000000 -0.044939507  0.054959193 -0.059265817
 1.910000000 -0.045111210  0.055751534 -0.057686707
 1.915000000 -0.045266350  0.056484389 -0.056010898
 1.920000000 -0.045404519  0.057156154 -0.054236177
 1.925000000 -0.045525332  0.057765300 -0.052360460
 1.930000000 -0.045628420  0.058310378 -0.050381793
 1.935000000 -0.045713438  0.058790017 -0.048298361
 1.940000000 -0.045780059  0.059202928 -0.046108484
 1.945000000 -0.045827982  0.059547909 -0.043810628
 1.950000000 -0.045856923  0.059823841 -0.041403402
 1.955000000 -0.045866625  0.060029693 -0.038885563
 1.960000000 -0.045856853  0.060164524 -0.036256020
 1.965000000 -0.045827393  0.060227485 -0.033513834
 1.970000000 -0.045778057  0.060217816 -0.030658222
 1.975000000 -0.045708681  0.060134853 -0.027688558
 1.980000000 -0.045619125  0.059978026 -0.024604376
 1.985000000 -0.045509274  0.059746861 -0.021405369
 1.990000000 -0.045379037  0.059440979 -0.018091396
 1.995000000 -0.045228350  0.059060100 -0.014662477
 2.000000000 -0.045057171  0.058604041 -0.011118797
 2.005000000 -0.044865488  0.058072720 -0.007460708
 2.010000000 -0.044653310  0.057466150 -0.003688726
 2.015000000 -0.044420674  0.056784447  0.000196463
 2.020000000 -0.044167643  0.056027825  0.004194009
 2.025000000 -0.043894305  0.055196598  0.008302894
 2.030000000 -0.043600773  0.054291180  0.012521934
 2.035000000 -0.043287186  0.053312083  0.016849777
 2.040000000 -0.042953709  0.052259921  0.021284908
 2.045000000 -0.042600534  0.051135402  0.025825644
 2.050000000 -0.042227874  0.049939337  0.030470141
 2.055000000 -0.041835970  0.048672633  0.035216391
 2.060000000 -0.041425089  0.047336291  0.040062226
 2.065000000 -0.040995520  0.045931410  0.045005317
 2.070000000 -0.040547577  0.044459185  0.050043181
 2.075000000 -0.040081599  0.042920902  0.055173175
 2.080000000 -0.039597949  0.041317940  0.060392508
 2.085000000 -0.039097012  0.039651770  0.065698234
 2.090000000 -0.038579197  0.037923951  0.071087261
 2.095000000 -0.038044934  0.036136129  0.076556353
 2.100000000 -0.037494677  0.034290039  0.082102131
 2.105000000 -0.036928902  0.032387496  0.087721077
 2.110000000 -0.036348104  0.030430401  0.093409539
 2.115000000 -0.035752799  0.028420733  0.099163731
 2.120000000 -0.035143525  0.026360549  0.104979743
 2.125000000 -0.034520838  0.024251983  0.110853539
 2.130000000 -0.033885311  0.022097239  0.116780961
 2.135000000 -0.033237540  0.019898597  0.122757740
 2.140000000 -0.032578133  0.017658401  0.128779493
 2.145000000 -0.031907720  0.015379062  0.134841732
 2.150000000 -0.031226942  0.013063055  0.140939866
 2.155000000 -0.030536461  0.010712913  0.147069207
 2.160000000 -0.029836948  0.008331228  0.153224979
 2.165000000 -0.029129092  0.005920647  0.159402313
 2.170000000 -0.028413595  0.003483866  0.165596265
 2.175000000 -0.027691168  0.001023630  0.171801809
 2.180000000 -0.026962536 -0.001457270  0.178013854
 2.185000000 -0.026228436 -0.003956002  0.184227239
 2.190000000 -0.025489611 -0.006469695  0.190436748
 2.195000000 -0.024746817 -0.008995445  0.196637108
 2.200000000 -0.024000816 -0.011530312  0.202823000
 2.205000000 -0.023252376 -0.014071331  0.208989062
 2.210000000 -0.022502274 -0.016615511  0.215129899
 2.215000000 -0.021751291 -0.019159840  0.221240082
 2.220000000 -0.021000213 -0.021701287  0.227314162
 2.225000000 -0.020249829 -0.024236808  0.233346670
 2.230000000 -0.019500931 -0.026763347  0.239332127
 2.235000000 -0.018754313 -0.029277843  0.245265048
 2.240000000 -0.018010769 -0.031777229  0.251139950
 2.245000000 -0.017271093 -0.034258438  0.256951357
 2.250000000 -0.016536079 -0.036718410  0.262693805
 2.255000000 -0.015806518 -0.039154090  0.268361853
 2.260000000 -0.015083198 -0.041562432  0.273950083
 2.265000000 -0.014366905 -0.043940410  0.279453111
 2.270000000 -0.013658416 -0.046285011  0.284865592
 2.275000000 -0.012958506 -0.048593248  0.290182225
 2.280000000 -0.012267943 -0.050862155  0.295397759
 2.285000000 -0.011587485 -0.053088800  0.300507001
 2.290000000 -0.010917884 -0.055270279  0.305504822
 2.295000000 -0.010259881 -0.057403727  0.310386161
 2.300000000 -0.009614208 -0.059486317  0.315146031
 2.305000000 -0.008981585 -0.061515267  0.319779528
 2.310000000 -0.008362719 -0.063487837  0.324281833
 2.315000000 -0.007758306 -0.065401341  0.328648221
 2.320000000 -0.007169028 -0.067253143  0.332874063
 2.325000000 -0.006595551 -0.069040665  0.336954835
 2.330000000 -0.006038526 -0.070761386  0.340886120
 2.335000000 -0.005498589 -0.072412850  0.344663617
 2.340000000 -0.004976359 -0.073992663  0.348283143
 2.345000000 -0.004472436 -0.075498501  0.351740640
 2.350000000 -0.003987401 -0.076928112  0.355032180
 2.355000000 -0.003521819 -0.078279316  0.358153966
 2.360000000 -0.003076232 -0.079550010  0.361102342
 2.365000000 -0.002651163 -0.080738170  0.363873794
 2.370000000 -0.002247113 -0.081841856  0.366464956
 2.375000000 -0.001864563 -0.082859207  0.368872613
 2.380000000 -0.001503968 -0.083788454  0.371093705
 2.385000000 -0.001165764 -0.084627912  0.373125331
 2.390000000 -0.000850361 -0.085375990  0.374964754
 2.395000000 -0.000558146 -0.086031187  0.376609402
 2.400000000 -0.000289482 -0.086592100  0.378056874
 2.405000000 -0.000044705 -0.087057419  0.379304940
 2.410000000  0.000175873 -0.087425934  0.380351546
 2.415000000  0.000371966 -0.087696534  0.381194816
 2.420000000  0.000543315 -0.087868211  0.381833055
 2.425000000  0.000689685 -0.087940057  0.382264751
 2.430000000  0.000810871 -0.087911270  0.382488576
 2.435000000  0.000906694 -0.087781150  0.382503391
 2.440000000  0.000977002 -0.087549106  0.382308242
 2.445000000  0.001021671 -0.087214652  0.381902369
 2.450000000  0.001040605 -0.086777409  0.381285200
 2.455000000  0.001033735 -0.086237108  0.380456357
 2.460000000  0.001001022 -0.085593587  0.379415653
 2.465000000  0.000942453 -0.084846793  0.378163097
 2.470000000  0.000858045 -0.083996783  0.376698891
 2.475000000  0.000747842 -0.083043722  0.375023430
 2.480000000  0.000611917 -0.081987884  0.373137304
 2.485000000  0.000450372 -0.080829655  0.371041297
 2.490000000  0.000263334 -0.079569527  0.368736385
 2.495000000  0.000050963 -0.078208100  0.366223737
 2.500000000 -0.000186558 -0.076746084  0.363504713
 2.505000000 -0.000449014 -0.075184294  0.360580865
 2.510000000 -0.000736167 -0.073523653  0.357453933
 2.515000000 -0.001047747 -0.071765189  0.354125842
 2.520000000 -0.001383461 -0.069910035  0.350598705
 2.525000000 -0.001742987 -0.067959425  0.346874818
 2.530000000 -0.002125976 -0.065914698  0.342956659
 2.535000000 -0.002532055 -0.063777292  0.338846882
 2.540000000 -0.002960825 -0.061548745  0.334548319
 2.545000000 -0.003411860 -0.059230690  0.330063976
 2.550000000 -0.003884711 -0.056824859  0.325397028
 2.555000000 -0.004378904 -0.054333077  0.320550817
 2.560000000 -0.004893942 -0.051757259  0.315528849
 2.565000000 -0.005429303 -0.049099412  0.310334790
 2.570000000 -0.005984445 -0.046361629  0.304972460
 2.575000000 -0.006558801 -0.043546091  0.299445836
 2.580000000 -0.007151784 -0.040655058  0.293759038
 2.585000000 -0.007762787 -0.037690875  0.287916332
 2.590000000 -0.008391181 -0.034655961  0.281922123
 2.595000000 -0.009036319 -0.031552813  0.275780952
 2.600000000 -0.009697535 -0.028383999  0.269497487
 2.605000000 -0.010374144 -0.025152157  0.263076524
 2.610000000 -0.011065444 -0.021859993  0.256522976
 2.615000000 -0.011770717 -0.018510275  0.249841873
